time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-10 00:00:00+00:00,4,3,20,10
2023-12-11 00:00:00+00:00,5,4,108,41
2023-12-12 00:00:00+00:00,8,7,124,38
2023-12-13 00:00:00+00:00,2,2,107,55
2023-12-14 00:00:00+00:00,6,5,80,51
2023-12-15 00:00:00+00:00,5,5,181,45
2023-12-16 00:00:00+00:00,6,4,83,13
2023-12-17 00:00:00+00:00,19,5,60,19
2023-12-18 00:00:00+00:00,5,4,66,47
2023-12-19 00:00:00+00:00,7,6,107,57
2023-12-20 00:00:00+00:00,1,1,237,59
2023-12-21 00:00:00+00:00,5,5,114,37
2023-12-22 00:00:00+00:00,2,2,134,35
2023-12-23 00:00:00+00:00,5,2,79,17
