time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-25 00:00:00+00:00,1.0,1.0,61,40
2024-10-26 00:00:00+00:00,5.0,4.0,36,19
2024-10-27 00:00:00+00:00,,,53,28
2024-10-28 00:00:00+00:00,,,64,38
2024-10-29 00:00:00+00:00,2.0,1.0,94,47
2024-10-30 00:00:00+00:00,5.0,3.0,50,25
2024-10-31 00:00:00+00:00,5.0,4.0,58,31
2024-11-01 00:00:00+00:00,2.0,2.0,87,31
2024-11-02 00:00:00+00:00,4.0,2.0,31,18
2024-11-03 00:00:00+00:00,,,9,5
2024-11-04 00:00:00+00:00,2.0,2.0,71,23
2024-11-05 00:00:00+00:00,9.0,2.0,123,31
2024-11-06 00:00:00+00:00,5.0,5.0,172,37
2024-11-07 00:00:00+00:00,3.0,3.0,58,31
