url_path,views_total,views_unique
/gitblit-org/gitblit,127,86
/gitblit-org/gitblit/releases,43,39
/gitblit-org/gitblit/releases/tag/v1.10.0,14,12
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/fisheye.groovy,11,8
/gitblit-org/gitblit/issues/461,10,10
/gitblit-org/gitblit/releases/tag/v1.9.3,10,6
/gitblit-org/gitblit/tree/master/src,8,6
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/jenkins.groovy,8,4
/gitblit-org/gitblit/issues,8,3
/gitblit-org/gitblit/tree/master/src/main,5,5
