time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-22 00:00:00+00:00,5,2,60,16
2023-04-23 00:00:00+00:00,3,3,102,36
2023-04-24 00:00:00+00:00,6,4,186,54
2023-04-25 00:00:00+00:00,5,4,240,61
2023-04-26 00:00:00+00:00,7,5,216,65
2023-04-27 00:00:00+00:00,53,38,112,49
2023-04-28 00:00:00+00:00,66,33,115,44
2023-04-29 00:00:00+00:00,62,36,40,12
2023-04-30 00:00:00+00:00,19,12,106,17
2023-05-01 00:00:00+00:00,1,1,66,18
2023-05-02 00:00:00+00:00,32,26,75,34
2023-05-03 00:00:00+00:00,67,39,98,39
2023-05-04 00:00:00+00:00,64,39,93,41
2023-05-05 00:00:00+00:00,18,12,83,45
