time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-17 00:00:00+00:00,13.0,13.0,112,45
2023-05-18 00:00:00+00:00,37.0,35.0,121,52
2023-05-19 00:00:00+00:00,62.0,40.0,108,44
2023-05-20 00:00:00+00:00,66.0,43.0,27,15
2023-05-21 00:00:00+00:00,25.0,20.0,33,15
2023-05-22 00:00:00+00:00,3.0,3.0,112,60
2023-05-23 00:00:00+00:00,6.0,5.0,120,56
2023-05-24 00:00:00+00:00,,,87,48
2023-05-25 00:00:00+00:00,3.0,2.0,431,57
2023-05-26 00:00:00+00:00,7.0,5.0,91,47
2023-05-27 00:00:00+00:00,1.0,1.0,80,20
2023-05-28 00:00:00+00:00,6.0,5.0,15,9
2023-05-29 00:00:00+00:00,4.0,3.0,38,32
2023-05-30 00:00:00+00:00,6.0,5.0,173,52
