time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-23 00:00:00+00:00,4.0,4.0,100,39
2022-12-24 00:00:00+00:00,4.0,1.0,36,15
2022-12-25 00:00:00+00:00,,,36,15
2022-12-26 00:00:00+00:00,43.0,29.0,105,47
2022-12-27 00:00:00+00:00,69.0,48.0,84,41
2022-12-28 00:00:00+00:00,22.0,15.0,101,45
2022-12-29 00:00:00+00:00,8.0,4.0,93,41
2022-12-30 00:00:00+00:00,9.0,7.0,82,33
2022-12-31 00:00:00+00:00,5.0,2.0,24,9
2023-01-01 00:00:00+00:00,2.0,2.0,35,10
2023-01-02 00:00:00+00:00,24.0,20.0,79,30
2023-01-03 00:00:00+00:00,82.0,58.0,105,58
2023-01-04 00:00:00+00:00,71.0,44.0,168,49
2023-01-05 00:00:00+00:00,62.0,40.0,126,57
