time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-27 00:00:00+00:00,1808,13,23.0,12.0
2025-11-28 00:00:00+00:00,37,10,62.0,33.0
2025-11-29 00:00:00+00:00,2421,19,20.0,14.0
2025-11-30 00:00:00+00:00,35,16,21.0,19.0
2025-12-01 00:00:00+00:00,5956,26,23.0,22.0
2025-12-02 00:00:00+00:00,3170,27,144.0,41.0
2025-12-03 00:00:00+00:00,3157,28,63.0,34.0
2025-12-04 00:00:00+00:00,26,8,41.0,26.0
2025-12-05 00:00:00+00:00,71,46,34.0,26.0
2025-12-06 00:00:00+00:00,3158,15,15.0,9.0
2025-12-07 00:00:00+00:00,36,15,10.0,10.0
2025-12-08 00:00:00+00:00,54,26,80.0,26.0
2025-12-09 00:00:00+00:00,2447,31,33.0,21.0
2025-12-10 00:00:00+00:00,6254,16,56.0,25.0
2025-12-11 00:00:00+00:00,5,2,,
