time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-01 00:00:00+00:00,19,10,47,20
2026-09-02 00:00:00+00:00,56,44,30,16
2026-09-03 00:00:00+00:00,35,30,46,24
2026-09-04 00:00:00+00:00,39,18,36,23
2026-09-05 00:00:00+00:00,8,6,20,14
2026-09-06 00:00:00+00:00,21,17,31,17
2026-09-07 00:00:00+00:00,21,13,24,15
2026-09-08 00:00:00+00:00,31,22,28,16
2026-09-09 00:00:00+00:00,18,12,37,15
2026-09-10 00:00:00+00:00,16,12,46,17
2026-09-11 00:00:00+00:00,1170,550,39,24
2026-09-12 00:00:00+00:00,55,35,40,25
2026-09-13 00:00:00+00:00,6,6,33,15
2026-09-14 00:00:00+00:00,28,19,40,32
