time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-25 00:00:00+00:00,8.0,5.0,171,50
2022-11-26 00:00:00+00:00,5.0,2.0,116,32
2022-11-27 00:00:00+00:00,3.0,3.0,69,26
2022-11-28 00:00:00+00:00,1.0,1.0,207,56
2022-11-29 00:00:00+00:00,7.0,6.0,245,74
2022-11-30 00:00:00+00:00,1.0,1.0,175,75
2022-12-01 00:00:00+00:00,1.0,1.0,123,58
2022-12-02 00:00:00+00:00,7.0,6.0,156,55
2022-12-03 00:00:00+00:00,8.0,3.0,114,42
2022-12-04 00:00:00+00:00,,,254,25
2022-12-05 00:00:00+00:00,178.0,83.0,205,81
2022-12-06 00:00:00+00:00,167.0,75.0,179,60
2022-12-07 00:00:00+00:00,155.0,67.0,172,68
2022-12-08 00:00:00+00:00,102.0,55.0,209,70
