time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-31 00:00:00+00:00,1213,21,89,76
2025-09-01 00:00:00+00:00,25,15,214,84
2025-09-02 00:00:00+00:00,1237,39,122,38
2025-09-03 00:00:00+00:00,53,20,121,30
2025-09-04 00:00:00+00:00,58,20,47,28
2025-09-05 00:00:00+00:00,28,10,39,19
2025-09-06 00:00:00+00:00,18,8,18,8
2025-09-07 00:00:00+00:00,13,5,9,7
2025-09-08 00:00:00+00:00,28,10,20,13
2025-09-09 00:00:00+00:00,76,28,91,31
2025-09-10 00:00:00+00:00,63,20,36,19
2025-09-11 00:00:00+00:00,36,13,80,16
2025-09-12 00:00:00+00:00,41,11,47,20
2025-09-13 00:00:00+00:00,26,8,19,8
