time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-07 00:00:00+00:00,20,17,33,17
2023-01-08 00:00:00+00:00,4,3,13,9
2023-01-09 00:00:00+00:00,10,5,141,52
2023-01-10 00:00:00+00:00,4,3,173,71
2023-01-11 00:00:00+00:00,1,1,103,57
2023-01-12 00:00:00+00:00,8,6,150,63
2023-01-13 00:00:00+00:00,6,6,135,45
2023-01-14 00:00:00+00:00,5,2,56,26
2023-01-15 00:00:00+00:00,54,44,68,22
2023-01-16 00:00:00+00:00,154,85,80,41
2023-01-17 00:00:00+00:00,96,59,78,43
2023-01-18 00:00:00+00:00,23,20,109,39
2023-01-19 00:00:00+00:00,2,2,111,49
2023-01-20 00:00:00+00:00,1,1,97,46
