time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-02 00:00:00+00:00,10696,27,56,29
2026-04-03 00:00:00+00:00,15768,26,40,34
2026-04-04 00:00:00+00:00,3817,26,22,12
2026-04-05 00:00:00+00:00,2938,25,17,15
2026-04-06 00:00:00+00:00,864,22,21,18
2026-04-07 00:00:00+00:00,25977,43,58,35
2026-04-08 00:00:00+00:00,32678,89,34,22
2026-04-09 00:00:00+00:00,7144,30,49,39
2026-04-10 00:00:00+00:00,3321,31,38,32
2026-04-11 00:00:00+00:00,2794,44,35,21
2026-04-12 00:00:00+00:00,5675,29,22,16
2026-04-13 00:00:00+00:00,6942,35,18,18
2026-04-14 00:00:00+00:00,7377,38,37,20
2026-04-15 00:00:00+00:00,5696,29,49,28
