time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-25 00:00:00+00:00,2061,26,22,19
2025-11-26 00:00:00+00:00,22,11,26,25
2025-11-27 00:00:00+00:00,3374,16,28,14
2025-11-28 00:00:00+00:00,37,10,62,33
2025-11-29 00:00:00+00:00,2421,19,20,14
2025-11-30 00:00:00+00:00,35,16,21,19
2025-12-01 00:00:00+00:00,5956,26,23,22
2025-12-02 00:00:00+00:00,3170,27,144,41
2025-12-03 00:00:00+00:00,3157,28,63,34
2025-12-04 00:00:00+00:00,26,8,41,26
2025-12-05 00:00:00+00:00,71,46,34,26
2025-12-06 00:00:00+00:00,3158,15,15,9
2025-12-07 00:00:00+00:00,36,15,10,10
2025-12-08 00:00:00+00:00,54,26,80,26
2025-12-09 00:00:00+00:00,975,14,6,6
