time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-20 00:00:00+00:00,59.0,41.0,23,12
2023-05-21 00:00:00+00:00,25.0,20.0,33,15
2023-05-22 00:00:00+00:00,3.0,3.0,112,60
2023-05-23 00:00:00+00:00,6.0,5.0,120,56
2023-05-24 00:00:00+00:00,,,87,48
2023-05-25 00:00:00+00:00,3.0,2.0,431,57
2023-05-26 00:00:00+00:00,7.0,5.0,91,47
2023-05-27 00:00:00+00:00,1.0,1.0,80,20
2023-05-28 00:00:00+00:00,6.0,5.0,15,9
2023-05-29 00:00:00+00:00,4.0,3.0,38,32
2023-05-30 00:00:00+00:00,6.0,5.0,173,52
2023-05-31 00:00:00+00:00,7.0,5.0,76,59
2023-06-01 00:00:00+00:00,7.0,6.0,359,54
2023-06-02 00:00:00+00:00,2.0,2.0,430,53
