time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-02 00:00:00+00:00,3731,21,25,25
2026-08-03 00:00:00+00:00,2292,28,72,51
2026-08-04 00:00:00+00:00,7151,34,48,41
2026-08-05 00:00:00+00:00,8441,30,54,38
2026-08-06 00:00:00+00:00,3483,20,28,25
2026-08-07 00:00:00+00:00,578,22,23,22
2026-08-08 00:00:00+00:00,517,24,37,34
2026-08-09 00:00:00+00:00,6313,104,22,15
2026-08-10 00:00:00+00:00,3982,37,24,20
2026-08-11 00:00:00+00:00,320,28,36,31
2026-08-12 00:00:00+00:00,252,25,34,24
2026-08-13 00:00:00+00:00,1562,58,44,27
2026-08-14 00:00:00+00:00,6602,57,47,31
2026-08-15 00:00:00+00:00,11736,72,17,14
