time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-02-02 00:00:00+00:00,5,3,71,39
2022-02-03 00:00:00+00:00,5,3,140,49
2022-02-04 00:00:00+00:00,1,1,88,58
2022-02-05 00:00:00+00:00,33,9,63,20
2022-02-06 00:00:00+00:00,23,5,97,31
2022-02-07 00:00:00+00:00,7,6,292,82
2022-02-08 00:00:00+00:00,1,1,158,78
2022-02-09 00:00:00+00:00,6,6,549,175
2022-02-10 00:00:00+00:00,5,4,368,149
2022-02-11 00:00:00+00:00,6,5,323,92
2022-02-12 00:00:00+00:00,4,3,82,32
2022-02-13 00:00:00+00:00,3,3,108,26
2022-02-14 00:00:00+00:00,2,2,260,97
2022-02-15 00:00:00+00:00,3,3,220,96
