url_path,views_total,views_unique
/gitblit-org/gitblit-docker,9,6
/gitblit-org/gitblit-docker/tree/master/migrate,8,1
/gitblit-org/gitblit-docker/tree/master/generate,5,1
/gitblit-org/gitblit-docker/blob/master/Dockerfile,4,2
/gitblit-org/gitblit-docker/blob/master/generate/generate_dockerfile.sh,2,1
/gitblit-org/gitblit-docker/blob/master/migrate/defaults.properties-1.8,2,1
/gitblit-org/gitblit-docker/tree/master,1,1
